cliente_key,nome,genero,data_nascimento,cidade,estado,data_cadastro,dw_record_hash,dw_valid_from,dw_valid_to,dw_is_current,cliente_sk,_gold_airflow_run_id,_gold_processed_at
3052,Kevin da Paz,Outro,1961-02-04,Pimenta,SC,2025-08-28,123523552cf0b8649e5da8447c2722e72febc55c07b077ee882c093437a0a069,1900-01-01,9999-12-31 23:59:59,True,3d6561e6cd07447b454ba5ea8cce916b0f4e4d446f207b94f2c9d713c27edde4,manual_run_1,2026-06-24 00:59:33.548
2075,Sra. Amanda Câmara,F,1974-11-06,Mendonça dos Dourados,BA,2023-08-18,d11ef2b77d710f0705088c9716744037f8c4bd6d1e37a6584dcd8b000c708ebf,1900-01-01,9999-12-31 23:59:59,True,7122af45012b1bf1941f6c5d142f24d2cff7972d39ad810a105999c44c2ee501,manual_run_1,2026-06-24 00:59:33.548
8125,Laís Aparecida,M,1959-07-26,Macedo,MS,2024-12-13,43e56b3a0db227f7f304d9a6ba0be85ea7425483c6f6d01c0bdfca949bf54ec0,1900-01-01,9999-12-31 23:59:59,True,54c3ce10de14b163f92e3febf3557a96f2c40a70ddb986f7135fb4ecf4a158a8,manual_run_1,2026-06-24 00:59:33.548
11685,Davi Lucas da Mota,Outro,1962-01-09,da Rocha de Goiás,RS,2023-02-26,9a7c712513033f7f1601e092c5df5cd8d5314fd351905823cc4d5ccea8478486,1900-01-01,9999-12-31 23:59:59,True,f7a4ecb7991849abf536cc954c74d965dfaed03a104f5fd929e0366d187cfff9,manual_run_1,2026-06-24 00:59:33.548
10426,Nicolas Farias,Outro,1966-01-24,Camargo da Prata,DF,2026-02-10,299bd1b483cc182daf17f2bdcf13a67da08cac5eb10c94bb2bcada9f19a3b0a8,1900-01-01,9999-12-31 23:59:59,True,6f0f531f264dd935f56763c02309c1c1c40ff25fd0a8589ad59091c7df8feae1,manual_run_1,2026-06-24 00:59:33.548
14947,Mirella Peixoto,F,1953-10-05,Campos,AP,2023-05-02,2db6ae29302e4f7bf1da9eeff9c54896f3cd91c0d2e796bad8391ce2393e6075,1900-01-01,9999-12-31 23:59:59,True,ed219f667b5a92988478312aac41da0240c753d5123f8b5dd3dc13d981abf796,manual_run_1,2026-06-24 00:59:33.548
11737,Dante da Rosa,F,2003-11-23,Pires,MS,2025-11-08,61115e52ef0d9b4397661626c075008c6eac22b3cfc78da2e3385bdd4319808b,1900-01-01,9999-12-31 23:59:59,True,54c2edad658fc10326b13183c986bf550935797aeb73ee11e7407afe095b39f4,manual_run_1,2026-06-24 00:59:33.548
10857,Noah Farias,M,1975-11-10,Melo das Pedras,MT,2026-05-19,55cbb3df9f7e66d14c91a0750ff661f573b4fd2da9353be8f3234cd2cc9e5459,1900-01-01,9999-12-31 23:59:59,True,b708aca8e7b5f74eee7f7055b32f79224177dc8aeb8d0c27d0db3d0622f5adc7,manual_run_1,2026-06-24 00:59:33.548
1007,João Guilherme Cassiano,M,1974-01-08,Nogueira Alegre,AL,2023-10-14,5893047d235291ae2d2c2a9980c40da1cedb849d4d69bab019fd294846b74b4a,1900-01-01,9999-12-31 23:59:59,True,c8aec10382e7d0271b4704080821ab50fd96cd023060c42a869c35d33d99cf60,manual_run_1,2026-06-24 00:59:33.548
1387,Dra. Clarice Souza,M,1957-09-22,Novais,SP,2025-01-04,d126638ae9eec1fc957112b34db38d963038afc87b99c492ede82c033d932e91,1900-01-01,9999-12-31 23:59:59,True,625a261b9709b5a3a7f4f2b862f4a9151a8d85981e6785de1d1920ac2571ada2,manual_run_1,2026-06-24 00:59:33.548
6943,Lorena Moura,Outro,2007-02-07,Rezende,RN,2025-02-07,0bc89710d1799192cc75956906dc1eb5bb0c2dffce4f844991668c0ca267a967,1900-01-01,9999-12-31 23:59:59,True,cf3fcffb0ec4ba11039b75e37ffec9c3e4af4c9ac1ee52aa36021f2975128a38,manual_run_1,2026-06-24 00:59:33.548
1434,João Guilherme Borges,Outro,1951-08-27,Teixeira,AM,2023-01-15,afdf0b71c6e543605dee64ac6e9ee8e8f521f52ec8595534b5f5f5c6c2728f5d,1900-01-01,9999-12-31 23:59:59,True,286fb9a4b76e267efb02d491724bda9cafa371ebaaf6595a6bc370129145db74,manual_run_1,2026-06-24 00:59:33.548
11071,Juan das Neves,M,1970-06-25,Cassiano,RO,2023-03-29,c758de795f0a6ba2409f1746b9f02c0241ddc2ac304607c739d28d388e96cb1c,1900-01-01,9999-12-31 23:59:59,True,c52c60ecc889d7faf77179791e7716f153a59626d5c470a4fb821615fbb349d4,manual_run_1,2026-06-24 00:59:33.548
1279,João Lucas Camargo,M,1971-09-11,Ribeiro da Praia,BA,2024-08-25,ef1fa54eae87b4ade345cb50955a7182e660c8475a276d5302698d6279442715,1900-01-01,9999-12-31 23:59:59,True,c5c27d34838a8a9d2da3e29a8cf0e8a356da527fecb01ab4b997324d165fd45f,manual_run_1,2026-06-24 00:59:33.548
13413,Marcelo da Paz,F,1995-05-09,da Mota,MG,2024-07-19,c8949acfe6d9c81b190b64f43d3e1d51700735de318ea2df3c6105ce663b4fe4,1900-01-01,9999-12-31 23:59:59,True,7d61b1810fe3a699df361abe08a4bdbe9ec4594d8e065bc5559aec6c5da89da7,manual_run_1,2026-06-24 00:59:33.548
638,Ian Ramos,F,2003-01-15,Pacheco do Galho,AL,2024-12-07,063b72295f54c7a8a648d58efedc7c2627316778903b03ba01c13bb511c081e6,1900-01-01,9999-12-31 23:59:59,True,2ed9c70664fba020aeda236e81261c5932a8236c4ce420f3cf6dbfc0c587ac7d,manual_run_1,2026-06-24 00:59:33.548
6,Raquel Cunha,Outro,1963-06-01,Macedo,RS,2026-02-23,7b1f68f8bcd53252937914be66b5e6f31cc4c578bd5072f4b47be4f27f290b25,1900-01-01,9999-12-31 23:59:59,True,4c06e5f592eeaec1ab6383389a7678de3b4b3c6421d66c69312301b3d685b4ff,manual_run_1,2026-06-24 00:59:33.548
6167,Sr. Samuel Silveira,F,1961-02-07,da Cruz,AL,2023-07-11,3783f707a6e17bc5b4c163714c6edf9fd8f2331fada54e0948d8e78000146f86,1900-01-01,9999-12-31 23:59:59,True,c5171bf0dcbfc72645eb343938ad155154d7af3748f85ff731edd742eb238ed2,manual_run_1,2026-06-24 00:59:33.548
11689,Gabriel Souza,Outro,1976-08-25,Nogueira da Praia,PA,2026-05-06,30a1d69511fbde5598c56835fc3259d928e9bc7dc58a9b5d80bd3fd7f14439ea,1900-01-01,9999-12-31 23:59:59,True,9aa62a58d3dfe345cf5687a84b6b33ed613286bc92aef12437e59639c75cf2c5,manual_run_1,2026-06-24 00:59:33.548
9726,Vitor Pimenta,Outro,1975-06-23,Silveira de Sampaio,SC,2025-11-03,8fd495f7af0ff9d47ceb0c4b15e7eb2a1637888dda77733f7d788065c604d2a9,1900-01-01,9999-12-31 23:59:59,True,4a44f217ffc3dacfe31aa5961091cb76fec9f273899be6574abfbef14e45b1f0,manual_run_1,2026-06-24 00:59:33.548
2152,Rael Moura,M,1990-04-16,Alves das Pedras,PE,2023-07-29,1167955e8eaf45644e4d03e57d72b2b77d96abeee26357fb82db6133d4ac7e6a,1900-01-01,9999-12-31 23:59:59,True,5380f3a07f520e02e5a2c417936cf2a6bcf3679cf4d41cac0d9aaf7bafa6cd7a,manual_run_1,2026-06-24 00:59:33.548
11386,Luiz Henrique Cavalcanti,F,2000-01-31,da Cruz de Goiás,RR,2024-01-10,a2528eb5a8539ef367007d61cd1616e81758ddf9d34bed914a0902470206782b,1900-01-01,9999-12-31 23:59:59,True,d591f09371ce76e41ad5aafbe8145cd948c7ca9c1f7e15b55dc89aafa5579020,manual_run_1,2026-06-24 00:59:33.548
12447,Maria Vargas,Outro,1978-07-18,Sampaio,BA,2023-10-06,8d51e28306aeda2fa04aa11c257f08ab4a4a65e6bff0faf5fdec00b4f44de9a4,1900-01-01,9999-12-31 23:59:59,True,48fb62123330b2e36d55c40d0997ccbe118bc3a006283d5ae04607f12d832cc5,manual_run_1,2026-06-24 00:59:33.548
479,Anna Liz Souza,M,1989-07-13,Jesus de Pastor,MS,2024-09-25,88990125ae59e9802c1fbe0037a99c697050408eb5550503790b30ccc7728755,1900-01-01,9999-12-31 23:59:59,True,f0648b97551a131e33b8dc9bb6bb64e86ca08f27a32dd420b95c81908968495c,manual_run_1,2026-06-24 00:59:33.548
10736,Ayla Cardoso,M,1967-02-18,Cavalcanti,ES,2025-05-24,d7af023678c2aeeddfc39c67dc25babcacffe2acd75c860f43b8537d8ef14951,1900-01-01,9999-12-31 23:59:59,True,17d62b69731113d3f2869d70954513a94b44b5dc7008d6d0c451cd92c3e351d1,manual_run_1,2026-06-24 00:59:33.548
10812,Júlia da Mata,F,2000-10-13,Fernandes do Campo,SC,2024-02-09,73b267979eea888b389b085be8ad2d2d12ff780f570aa20a51cad556e274488d,1900-01-01,9999-12-31 23:59:59,True,a40a895614a8ef67749b886aa4dd4331382ceae2ecbf43dcf7e83dcdbfb9e787,manual_run_1,2026-06-24 00:59:33.548
9293,Bryan Costela,M,1950-06-30,Araújo,BA,2025-04-02,80eb6ae219427926357f6edb4909047b295be1f48a710b6fbd25e0769253f9ca,1900-01-01,9999-12-31 23:59:59,True,80409b50fd7396d0401de87f6d12c1ba57eaa4f156e75ebac6b27ab2dfaf1845,manual_run_1,2026-06-24 00:59:33.548
4899,Nicolas Barros,F,1988-09-17,Sampaio Alegre,BA,2023-12-09,529535ef6af318c81a41f23d3306618f50a11908c657ae23691df5eb99fdd228,1900-01-01,9999-12-31 23:59:59,True,560a8329863be6ec34a4bb6aae6d93376ee73d67f539099a7e66dff0dcfdb621,manual_run_1,2026-06-24 00:59:33.548
13295,Dr. Lucas Gabriel Cirino,M,1960-12-23,Aragão de Costela,PA,2024-07-07,6b826ca54ad590fe66fe330cf8c25930ea7983a71adfb8762bbaadd9120e1246,1900-01-01,9999-12-31 23:59:59,True,e366207a60e910634073960436ccd2cd032a60e986d9a6e3170603e98399dabe,manual_run_1,2026-06-24 00:59:33.548
4423,Benjamin da Paz,Outro,1961-10-26,Alves do Galho,AC,2024-07-12,aacd167a97fef391debff69ab0bf40042b1a103048711b6a6de1230444491e7f,1900-01-01,9999-12-31 23:59:59,True,94e1de359f619c6be9c192bb4d8a22d9043bdc90b1b7f87bb382247bb2c56f9c,manual_run_1,2026-06-24 00:59:33.548
7764,José Miguel Pires,Outro,1981-03-16,Cavalcante de Minas,SC,2023-04-10,3b6a5b3083f690bea9c6ec79702a61e79ced13e2bac394ff570a0a69aedeb974,1900-01-01,9999-12-31 23:59:59,True,12b9fd95fb8e30830bdeed34c9b7bf3aedf7d24f3d1b1f82fff6a790255ac79c,manual_run_1,2026-06-24 00:59:33.548
11709,Luana Monteiro,F,1972-09-03,Nogueira,CE,2025-03-16,80fe215efd925eac3d9a83e4a2eac31559c4d86f92ab449663ac67fff5b6f69a,1900-01-01,9999-12-31 23:59:59,True,f29949b1584fa4d5bf0d52dbf794cf106a47ebef240ce2ff168fe1843d009e89,manual_run_1,2026-06-24 00:59:33.548
13890,Ana Luiza Cardoso,M,1986-01-14,da Mota,CE,2026-01-09,f0c33016497f514440e9d64fe5903b790fa7642e3e3480abab1f75f06a04e084,1900-01-01,9999-12-31 23:59:59,True,8693fce68e7c47eb640494150d8ab9dee40385c785a7731542fb70e2f947386f,manual_run_1,2026-06-24 00:59:33.548
9900,Agatha Viana,Outro,1969-10-07,Santos,MT,2024-03-26,6a99f9dea9395941883191719a7103cd6ed1e59121b3cd290cda8179e8a7cdec,1900-01-01,9999-12-31 23:59:59,True,5dd4d3593061ff19fbfc44965a4f883cab7d1a2efec1c61692fea6cc282d12c4,manual_run_1,2026-06-24 00:59:33.548
5996,Maya Nunes,Outro,1960-03-12,Sampaio de Minas,MA,2026-02-07,3d9993cdbf75866d53bfb3848e12f529484002ef914e833a9cccced9f4f8860a,1900-01-01,9999-12-31 23:59:59,True,a67db9bb38a3f3605e020c7e9c91ae0473f644976d2d36e67107bcdc2fae5f9f,manual_run_1,2026-06-24 00:59:33.548
14258,Esther Brito,M,1959-07-26,Souza de Marques,MT,2025-06-06,6bfcae61a9f7aa1844dd3feb1c7d4cfbae52f5a46ea62296de2e451b7fed784e,1900-01-01,9999-12-31 23:59:59,True,40759f81fd3e6c3fb31051c5efc8d2d52cdd7a3a72d39145897b61689d1d573a,manual_run_1,2026-06-24 00:59:33.548
14334,Sophia Almeida,F,1973-11-17,Costela,DF,2025-01-08,0f65a20ad3dbd51ab3c5c967b89d8659df12b55f5087452bff73ff30e4826e4b,1900-01-01,9999-12-31 23:59:59,True,9b5646ec8ca1200b6ad001ad6ce14c8e9ecb786940bb20a5f435fdd67bb06df6,manual_run_1,2026-06-24 00:59:33.548
9341,Dr. Breno Costela,F,1981-08-13,da Luz,RO,2025-07-09,4ee0d5944cd614d164e0da6ffdbf0d70441ded413bcf6c9e83933dd95aef42e7,1900-01-01,9999-12-31 23:59:59,True,242d8dabfdc22a018a4d4a6dde50bbbfcad5770c830ccc8b003b259dff24ae1c,manual_run_1,2026-06-24 00:59:33.548
5563,Emanuelly Azevedo,F,1952-10-09,Vieira da Serra,DF,2023-12-10,5a3dc3b22c2f78b0b6cf82000c3fd12a1959618c20e96101feb2d8040c31a269,1900-01-01,9999-12-31 23:59:59,True,bc61324873397c2c36acd57187f3810ecc04a578a48bec010a5947ed21e20f4d,manual_run_1,2026-06-24 00:59:33.548
4807,Lívia Rodrigues,F,1957-10-26,Ribeiro,MA,2026-01-01,3f613332b2eb3ebc5207c16086ebe67cbd644b58480edb3437c0541c654375d5,1900-01-01,9999-12-31 23:59:59,True,1f80f649be153be5e1cecfa92447885feba1c63a4d48ac1f60f63f0c0c760ece,manual_run_1,2026-06-24 00:59:33.548
4383,Theo Aparecida,Outro,1950-10-10,Lima das Flores,AL,2025-06-30,2a8e75049d605c0e953cbffd637187c6a91622a63b39bf204b8e1112bd948148,1900-01-01,9999-12-31 23:59:59,True,459fee2f88197e1c48833db89d3b87159db30e3427077b8e88ba10725809ec9a,manual_run_1,2026-06-24 00:59:33.548
11058,Sra. Ana Laura Cavalcante,Outro,1967-06-09,Moura,MG,2024-04-01,46e7a191ec4010b5806632a5c9649206f78e5de97e04147a91f3b042ace858b0,1900-01-01,9999-12-31 23:59:59,True,5349b5ba4298092c72a188a519ceeff19c34ce454f5b081cf5fbbb61585dc866,manual_run_1,2026-06-24 00:59:33.548
13816,Pietra Freitas,M,2007-08-30,Sousa de Rios,PA,2024-06-18,fca2fb7fedb82a93c58c6df236be52a6fd579b511b5d6c6419bcf0c4e3f27163,1900-01-01,9999-12-31 23:59:59,True,eeb9c49ff1f71bfce99f2d263048ced669fb4391badca286759e613a8d1cb641,manual_run_1,2026-06-24 00:59:33.548
14249,Srta. Luana Guerra,M,1995-02-11,da Rocha,MT,2025-08-05,0d109b59d9e17691d1f0d47fb24d06239dd8510e2fb53bf8bf9a7b99441bcd2c,1900-01-01,9999-12-31 23:59:59,True,8e4f6b9f8dbf102df5d85fd3763a28d947bfcc1cc886410c82dfaafff9c6b0e1,manual_run_1,2026-06-24 00:59:33.548
12504,Dr. Leandro Cassiano,Outro,1958-10-03,Moura,TO,2024-03-11,1dcf7166ad14f67de147a6a914a7011a2d4cee9354431316e731d0e7b4fe2ab8,1900-01-01,9999-12-31 23:59:59,True,ce60376b3d6e2d99491c705f32f67333bd10a5f577412b21ff9a73b304fd1eb5,manual_run_1,2026-06-24 00:59:33.548
9842,João Guilherme Garcia,Outro,1993-03-25,Moreira da Prata,MG,2025-05-30,e0d9c4ad76c80ce2786d28a75b149d6cf21fb521f0ba10b6ebed077f5025a5a9,1900-01-01,9999-12-31 23:59:59,True,1f35d05e3e3b5dc25a414719cf320e69615055dead24b76db309a5ebe2a00d12,manual_run_1,2026-06-24 00:59:33.548
5918,Igor Lopes,Outro,2000-08-27,Oliveira do Oeste,GO,2025-10-25,fb0b5f7604d5c2cccd6482603ca68a25fa13b16df5d941ecc9f1a025a2be9955,1900-01-01,9999-12-31 23:59:59,True,9516f85016fec4a2ce01ddc447ada714932706eb1e9813fba94bd6f202f0a85b,manual_run_1,2026-06-24 00:59:33.548
14403,Dr. Léo Moreira,F,1953-01-18,Duarte do Galho,RS,2025-04-30,6bc516b40f9146b82e2cb78fdff0f8157cd06c0d3e7d75a7a11e943283c95b1c,1900-01-01,9999-12-31 23:59:59,True,ddb0baf26610b810a2e88f9bc2c89c6dbc91cb4566a52ff3655fe07ccea58afa,manual_run_1,2026-06-24 00:59:33.548
14154,Maria Julia Pinto,Outro,1958-03-18,Leão,SE,2025-07-10,a110f9abaef9b27b147a4326e86250c8fe23a21bd63cd3a1e57b5b8fb85fccc6,1900-01-01,9999-12-31 23:59:59,True,ab15eb825aabc405c1b4c9c0f17c04fadf36ec86719fa550d3ef9a1a4ffb7c79,manual_run_1,2026-06-24 00:59:33.548
9325,Agatha Barros,Outro,1954-07-29,da Costa,PB,2026-04-17,ce602931030eb50e21e716baddc478821a2f55413e38fa11b70da6854ef7361f,1900-01-01,9999-12-31 23:59:59,True,3322ec9ac7b08fc7ad77a51b3a0cb66c8e623951c052d9abcbb12d3fc951d49d,manual_run_1,2026-06-24 00:59:33.548
705,Sra. Marina Pacheco,Outro,1959-02-07,Rocha da Serra,PA,2023-08-20,0e45e6e1bdab698215b903a2ae872e57a12924ee965adaca88630457fab5b238,1900-01-01,9999-12-31 23:59:59,True,06bf159308033e77d7259a823e6b643511d6e99cc65589be45a200d24dedfa64,manual_run_1,2026-06-24 00:59:33.548
3832,Dr. Gustavo Gomes,M,1968-03-21,Oliveira,BA,2024-06-22,3977f393e6ba3a592c4742d987317aa98511ff6e09aef47c57bff36ad8b653e2,1900-01-01,9999-12-31 23:59:59,True,27b6e25ffe949dc970e3aad3b5e39fb0bc3e2536a91f566114619f4940da895b,manual_run_1,2026-06-24 00:59:33.548
10404,Davi Miguel Lima,M,1959-04-26,Barbosa,PE,2025-08-30,c041105c1d85ff82da5f32b95e94098158d9936572596d1b6ae9326f399c6060,1900-01-01,9999-12-31 23:59:59,True,457fb2db45bb83241feb76fd564f0dc700fc1ccd286414adf99efaf5d4bde08f,manual_run_1,2026-06-24 00:59:33.548
10215,Luana Costela,Outro,1986-06-14,Pacheco de Pacheco,AC,2024-12-04,5e5d8aaf0f5515a045a8efdef3b97130a5396b20656d3168a8345320d5a2c1ba,1900-01-01,9999-12-31 23:59:59,True,7f7d31bb72e4968cc92b0333166de3b65e0325f57dfee1f3d447b480d48e039e,manual_run_1,2026-06-24 00:59:33.548
14184,Matheus Mendes,M,1986-03-13,Azevedo do Oeste,SC,2025-03-29,085cf29c70c3d10a4a6a13c6b7603fca7fe6020c78d9fbdcce0e00cc27977e1b,1900-01-01,9999-12-31 23:59:59,True,26a698f72ccdd0f8d804f6a006714cf88721a7f798f803b62327516bd12f6d37,manual_run_1,2026-06-24 00:59:33.548
7872,Sr. Pedro Henrique Moraes,Outro,1951-05-29,Silveira,RS,2023-06-02,26ac252f48d0c5f5d758874054a0c80c7989a47d6bb05e57b0dddcd193683794,1900-01-01,9999-12-31 23:59:59,True,765c2b067a593ae529b30282f4b7e39d1e2515f4c7f5e186e7c00e2eeded35c0,manual_run_1,2026-06-24 00:59:33.548
6345,Liam Rodrigues,M,1975-01-29,Nogueira,ES,2026-03-30,6aca385166264d9cd2b717815b0a9167c484c0fbd6d989f3ceadbceff4e2de32,1900-01-01,9999-12-31 23:59:59,True,a2f03d51fb189866b1d002e5f059188537c9341cc8a84debfae40fc1e0470176,manual_run_1,2026-06-24 00:59:33.548
8095,Antonella Aragão,M,1999-09-27,Ramos,BA,2025-10-11,7f2daa7c4b0f8b1b0f84d3ce8f0b6011a5aa62312af0fd498ad07d4d87f6cc47,1900-01-01,9999-12-31 23:59:59,True,d3106e19c58329b721aca5061556f71e71882532acded3723aad087cb8b09a28,manual_run_1,2026-06-24 00:59:33.548
5794,Liam Machado,F,2008-06-10,Ribeiro do Norte,MG,2025-06-11,fef3461f5a11812ce0a06ec2dc5af44bbd775cdfc164e2bafb41893fae364fbd,1900-01-01,9999-12-31 23:59:59,True,94ffc5bd13ffb1d81ee653f030cb172f955243f9888265f376f21564047a2071,manual_run_1,2026-06-24 00:59:33.548
10708,Arthur Miguel Nunes,M,1980-03-25,Moura,MG,2025-09-16,60f613d98df72974eaf23d4a200b46ea04befa8bdaa71c22e88ec5b69685a291,1900-01-01,9999-12-31 23:59:59,True,2312295d861132a044d8dd8cb44a151f7ca1803be6fcba5c10de7f9c0d390325,manual_run_1,2026-06-24 00:59:33.548
5464,Aurora Pinto,M,1985-03-23,Aparecida,RN,2023-03-19,79cf458eb65bd36604942b4d5af395b747f66bdd9d75e294530ac2fbafb40767,1900-01-01,9999-12-31 23:59:59,True,80442959fa44d034fea265299ac7ebef7736233a36268817814ed4321a4a34b6,manual_run_1,2026-06-24 00:59:33.548
8012,João Gabriel Martins,M,2004-08-20,Azevedo,RN,2026-01-31,831a0b19de4a439d24511bf0438c647132443e38d4955b9c81079ace7a180841,1900-01-01,9999-12-31 23:59:59,True,91f20bad2c3e986f1b75994cbf06226e3c2b26a595ff49e69f1da109649ccbb4,manual_run_1,2026-06-24 00:59:33.548
3492,Alexia da Conceição,F,1988-04-09,Oliveira,RO,2025-03-15,41794b75068125270f90058c4e07a7ec0a08ab94ac46c5c1aafe5c6f4a8b449d,1900-01-01,9999-12-31 23:59:59,True,a30e3c8bc3c0511cbb082be0dbbe1e7ad523fb522c14c01c98e5224c3e33e3ac,manual_run_1,2026-06-24 00:59:33.548
9071,Augusto Ferreira,Outro,1977-06-04,Teixeira,PA,2025-01-04,6b378ca709dfed57f0c05d48f85441e5e05179703f9ed87d6295d4724c2bd454,1900-01-01,9999-12-31 23:59:59,True,e445ace545058da07bdfaadfd6f456097df47c528cdce8bfaaa6e40acaf45f6e,manual_run_1,2026-06-24 00:59:33.548
3771,Juliana Fonseca,F,1957-08-03,Gomes,RS,2023-09-11,12ec23d27e92a7355b3993ad16ef0e6ecc938b1e7175b07dcc68e087641fabde,1900-01-01,9999-12-31 23:59:59,True,4af54e03306998d4247c6747e9f96fc01520566af2c5f5d5a33de8cfe85a8aea,manual_run_1,2026-06-24 00:59:33.548
4866,Bella Fonseca,M,1999-09-01,Cardoso,RR,2024-02-25,a0edd7ca34c51d0852e61d8d968a96c74752f3832c009b77f579baeb0a55a5f1,1900-01-01,9999-12-31 23:59:59,True,bdf924f286c21643624684be8b648a590ad6819c39540606eca30661dff5825c,manual_run_1,2026-06-24 00:59:33.548
12512,Sr. Murilo das Neves,Outro,1964-07-26,Monteiro,CE,2025-02-21,8869da097ce2fcdf13c76304464c5661a5d70bdad8b95de1aaa95c20b9a00e65,1900-01-01,9999-12-31 23:59:59,True,ac5c0afc2c026eb07abd08c07785a691e264ceaef00018394da0c44bdbd9d64b,manual_run_1,2026-06-24 00:59:33.548
8594,Thomas Sales,M,2006-02-17,Novaes,RO,2023-10-15,b289d509efb22674c5b620d065543224e1d6498954eb6e3cfe4935a18bb11cbe,1900-01-01,9999-12-31 23:59:59,True,399d5cc3415f03d7673bd3fa86a88965c815ebf1c5d3f795435262d35cdfacc6,manual_run_1,2026-06-24 00:59:33.548
7279,Luana Gonçalves,M,1989-08-06,Pimenta do Norte,AP,2025-05-31,1c740d365c4d07dc1502b8a0c3b662bf997d6f7e804d39557d80659c6375afff,1900-01-01,9999-12-31 23:59:59,True,ad3edcb2dfd81a1f03be3aa2c3ff50bb34bd6c25bfc79221e9764ddcb2ac72bf,manual_run_1,2026-06-24 00:59:33.548
11129,Guilherme Câmara,Outro,2000-12-07,Borges Paulista,PE,2026-03-22,37f381fd0804e173678b6287d32cff0514278eb883220799d53073a517036386,1900-01-01,9999-12-31 23:59:59,True,c782eaac3805098af4ce367b619974a92ca0f46590a9a4859bf23feaf05b4fe0,manual_run_1,2026-06-24 00:59:33.548
1069,Benjamim Novaes,M,1955-06-25,Porto,MT,2024-06-18,f018e6fdb4f4d2aeb949256c8d66b3f45f21e0c0a68b396b0e78e894398dc248,1900-01-01,9999-12-31 23:59:59,True,6b57451be04fb397fc0dbd4e38d3113244acde4bacb13546fb6b48b606b05486,manual_run_1,2026-06-24 00:59:33.548
8530,Samuel Araújo,M,1969-09-07,da Costa,RR,2025-08-19,716e17097cd885574276ba64d7307386bd6c80ccaa0d36bd0c78fae2e22fe981,1900-01-01,9999-12-31 23:59:59,True,1b0a310c6556c11a3492c84f1df977cbf6d749bf1ba7a837ba7a4a60b9d3ca10,manual_run_1,2026-06-24 00:59:33.548
5498,Ana Beatriz das Neves,M,1998-09-10,da Mota do Norte,DF,2025-03-12,4bbf1842801ba467a5ae96708226e86e4c97c95d7ea0059b0379407254642a4a,1900-01-01,9999-12-31 23:59:59,True,e8c179fbf1ed2f7edf343f73d8fe8d003df81b068f2a6c1d4cbd8fe70e844d02,manual_run_1,2026-06-24 00:59:33.548
2749,Enrico da Conceição,M,1960-07-21,Garcia,MG,2025-03-28,5e63d46f5143f3674cec1b1436e27326819ad6043174db14d0793ecaf122da1e,1900-01-01,9999-12-31 23:59:59,True,0e23462bc3b6979e1b60d0184098cd727ac1ccc036180a2115d0d5c115ce49bb,manual_run_1,2026-06-24 00:59:33.548
9023,Enrico Câmara,Outro,1968-08-20,Brito do Galho,RJ,2025-02-19,adfacaa21a4d1076cb5fcae14693c910dcf7fcc28553b3099f689a16b33bb2bf,1900-01-01,9999-12-31 23:59:59,True,d5363e6fc335244f3eeedbc175b63ba3f00eaf19ffa4f3a5ec10470670b23eff,manual_run_1,2026-06-24 00:59:33.548
1669,Gustavo Henrique Novaes,M,1954-06-20,Abreu das Flores,AP,2025-12-09,c36c9ebfe76eaac22e42bc118df4fb3e1c6b4f49bb9d433171c3ee0340138c4d,1900-01-01,9999-12-31 23:59:59,True,54f1e878a35291d6aa186577546ddc1f5c80b46df6858d228903dec42c760365,manual_run_1,2026-06-24 00:59:33.548
5525,Matheus Santos,M,1962-03-04,da Rosa,RN,2024-10-11,3db6d7aa404b27f9e498b493640a5b45d1637cf8d87a9dad4150b164c5a6abc9,1900-01-01,9999-12-31 23:59:59,True,62b79499699954d6c66c34cae6c52dba35ad3ca126c90e57126b51743a0d0483,manual_run_1,2026-06-24 00:59:33.548
8562,Francisco Novaes,M,1966-09-25,Andrade de Costela,RJ,2025-09-30,471aeeb478253ac413335da34d1c3171371decc381199f5d5c103cd475f17a32,1900-01-01,9999-12-31 23:59:59,True,bbf00bc7004a8cb8786e38187b45ddb991948e3adb6caf0d2fc067677a2f0e9f,manual_run_1,2026-06-24 00:59:33.548
9315,Marcelo Nogueira,M,1973-06-04,Novais das Pedras,BA,2026-03-19,220d421ea2088ec7f16c122819ff73cc2d45ab4502aa7d6bc49c4e3dad699664,1900-01-01,9999-12-31 23:59:59,True,d6d8dd86991e5a9ebeb38f7e5808d71a802c376c16197c4fd4cafe2c2e3b68a3,manual_run_1,2026-06-24 00:59:33.548
6011,Pietro das Neves,M,1958-09-21,Fogaça do Oeste,MG,2023-10-07,254f0d464817e18c32e8a6053dd8edf74d907db6e2aa13757487674a35b203a3,1900-01-01,9999-12-31 23:59:59,True,0fc39126a49ebdfb36da4711ff9b1ad348b43548906d62541c03f051f02d04d4,manual_run_1,2026-06-24 00:59:33.548
11878,Nicole Barbosa,Outro,1998-11-30,Santos Grande,RS,2025-09-28,1e8aa27a91efab65278de11ee481e9f2da3e4231645489af30ee2d9103cc2d81,1900-01-01,9999-12-31 23:59:59,True,f5c25001f60b5219e9406e9a9fdcf90ba5d53ec685e9e11fe8817776445c9163,manual_run_1,2026-06-24 00:59:33.548
